order_id,customer_id,order_date,acquisition_channel,promo_code,discount_pct,discount_band,shipping_fee_charged
428,2387,2024-01-27,Referral,,0.0,No Discount,8.99
429,3458,2024-01-25,Referral,WELCOME10,0.054,Low,7.99
430,2207,2024-01-10,Email,,0.0,No Discount,8.99
431,2979,2024-01-05,Email,WELCOME10,0.0947,Low,8.99
432,2953,2024-01-17,Organic,SAVE15,0.1303,Mid,0.0
433,3182,2024-01-08,Organic,,0.0,No Discount,7.99
434,3273,2024-01-21,Email,FLASH30,0.2709,High,0.0
435,1666,2024-01-01,Referral,WELCOME10,0.0649,Low,9.99
436,1556,2024-01-22,Email,WELCOME10,0.0994,Low,7.99
437,3238,2024-01-21,Organic,,0.0,No Discount,9.99
438,2398,2024-01-20,Organic,WELCOME10,0.0881,Low,7.99
439,2495,2024-01-07,Referral,,0.0,No Discount,10.99
440,1714,2024-01-27,Referral,,0.0,No Discount,9.99
441,765,2024-01-07,Referral,,0.0,No Discount,7.99
442,2062,2024-01-02,Organic,,0.0,No Discount,8.99
443,3865,2024-01-18,Referral,WELCOME10,0.0766,Low,7.99
444,1133,2024-01-28,Organic,SAVE15,0.1197,Mid,7.99
445,1051,2024-01-15,Email,SAVE15,0.1599,Mid,0.0
446,510,2024-01-15,Organic,SAVE15,0.1002,Mid,9.99
447,2131,2024-01-20,Organic,FLASH30,0.2264,High,0.0
448,1133,2024-01-23,Organic,WELCOME10,0.0585,Low,7.99
449,2742,2024-01-17,Referral,WELCOME10,0.0719,Low,9.99
450,516,2024-01-11,Organic,,0.0,No Discount,8.99
451,948,2024-01-05,Referral,,0.0,No Discount,9.99
452,261,2024-01-20,Organic,SAVE15,0.1712,Mid,7.99
453,167,2024-01-21,Email,FLASH30,0.23,High,0.0
454,3274,2024-01-23,Email,WELCOME10,0.0907,Low,0.0
455,3643,2024-01-13,Email,WELCOME10,0.0596,Low,7.99
456,3009,2024-01-16,Organic,SAVE15,0.1067,Mid,0.0
457,3458,2024-01-16,Referral,SAVE15,0.159,Mid,7.99
458,321,2024-01-23,Referral,,0.0,No Discount,7.99
459,3614,2024-01-02,Referral,FLASH30,0.3597,High,0.0
460,2095,2024-01-07,Referral,,0.0,No Discount,9.99
461,3045,2024-01-25,Email,SAVE15,0.1613,Mid,0.0
462,2504,2024-01-26,Email,SAVE15,0.1666,Mid,8.99
463,1469,2024-01-12,Email,FLASH30,0.3105,High,0.0
464,1022,2024-01-08,Email,,0.0,No Discount,10.99
465,424,2024-01-08,Organic,WELCOME10,0.0615,Low,10.99
466,1714,2024-01-08,Referral,,0.0,No Discount,9.99
467,2133,2024-01-12,Referral,,0.0,No Discount,8.99
468,3946,2024-01-04,Referral,WELCOME10,0.0862,Low,8.99
469,149,2024-01-18,Paid Social,SAVE15,0.109,Mid,9.99
470,2404,2024-01-20,Referral,WELCOME10,0.0898,Low,8.99
471,2226,2024-01-27,Organic,,0.0,No Discount,9.99
472,123,2024-01-11,Organic,,0.0,No Discount,0.0
473,1366,2024-01-12,Paid Social,FLASH30,0.2776,High,0.0
474,1787,2024-01-04,Paid Social,FLASH30,0.2741,High,0.0
475,2133,2024-01-01,Referral,WELCOME10,0.0712,Low,8.99
476,848,2024-01-01,Email,WELCOME10,0.0863,Low,8.99
477,137,2024-01-19,Referral,,0.0,No Discount,8.99
478,1141,2024-01-01,Paid Social,SAVE15,0.1104,Mid,0.0
479,3382,2024-01-09,Referral,,0.0,No Discount,7.99
480,3273,2024-01-14,Email,,0.0,No Discount,10.99
481,715,2024-01-26,Email,,0.0,No Discount,7.99
482,2590,2024-01-17,Paid Social,WELCOME10,0.0835,Low,8.99
483,3664,2024-01-02,Email,,0.0,No Discount,0.0
484,627,2024-01-19,Email,,0.0,No Discount,0.0
485,508,2024-01-11,Email,SAVE15,0.1354,Mid,7.99
486,88,2024-01-11,Paid Social,SAVE15,0.1798,Mid,7.99
487,627,2024-01-23,Email,,0.0,No Discount,0.0
488,3274,2024-01-12,Email,FLASH30,0.276,High,0.0
489,3274,2024-01-19,Email,WELCOME10,0.054,Low,7.99
490,2284,2024-01-10,Email,FLASH30,0.2334,High,0.0
491,1375,2024-01-13,Referral,,0.0,No Discount,0.0
492,3273,2024-01-07,Email,FLASH30,0.3475,High,0.0
493,748,2024-01-22,Paid Social,FLASH30,0.3208,High,0.0
494,538,2024-01-26,Organic,WELCOME10,0.0845,Low,10.99
495,322,2024-01-16,Paid Social,FLASH30,0.2482,High,0.0
496,3411,2024-01-17,Email,WELCOME10,0.076,Low,7.99
497,2801,2024-01-16,Referral,SAVE15,0.1757,Mid,7.99
498,2512,2024-01-15,Paid Social,,0.0,No Discount,0.0
499,2887,2024-01-12,Organic,SAVE15,0.1798,Mid,8.99
500,538,2024-01-08,Organic,SAVE15,0.1376,Mid,10.99
501,1596,2024-01-05,Email,SAVE15,0.1356,Mid,0.0
502,3274,2024-01-14,Email,,0.0,No Discount,7.99
503,3660,2024-01-23,Organic,WELCOME10,0.0884,Low,0.0
504,2153,2024-01-26,Email,SAVE15,0.1836,Mid,7.99
505,454,2024-01-09,Organic,,0.0,No Discount,0.0
506,3889,2024-01-14,Referral,,0.0,No Discount,9.99
507,1666,2024-01-21,Referral,,0.0,No Discount,9.99
508,1297,2024-01-23,Organic,SAVE15,0.1576,Mid,7.99
509,454,2024-01-19,Organic,,0.0,No Discount,10.99
510,32,2024-01-25,Referral,WELCOME10,0.0577,Low,0.0
511,2495,2024-01-20,Referral,FLASH30,0.3001,High,0.0
512,2504,2024-01-20,Email,WELCOME10,0.065,Low,8.99
513,852,2024-01-12,Organic,WELCOME10,0.0793,Low,0.0
514,615,2024-01-04,Organic,FLASH30,0.3954,High,0.0
515,2226,2024-01-08,Organic,SAVE15,0.1849,Mid,0.0
516,1820,2024-01-14,Paid Social,FLASH30,0.3207,High,0.0
517,1209,2024-01-03,Organic,WELCOME10,0.0863,Low,0.0
518,829,2024-01-20,Referral,,0.0,No Discount,0.0
519,3458,2024-01-01,Referral,SAVE15,0.1831,Mid,7.99
520,3946,2024-01-12,Referral,WELCOME10,0.0648,Low,8.99
521,1552,2024-01-14,Paid Social,FLASH30,0.2276,High,0.0
522,2768,2024-01-27,Email,,0.0,No Discount,8.99
523,3458,2024-01-22,Referral,WELCOME10,0.0935,Low,7.99
524,123,2024-01-22,Organic,WELCOME10,0.0674,Low,8.99
525,3643,2024-01-18,Email,WELCOME10,0.0697,Low,7.99
526,2141,2024-01-18,Referral,,0.0,No Discount,0.0
527,2322,2024-01-17,Organic,SAVE15,0.1767,Mid,8.99
528,2284,2024-01-13,Email,WELCOME10,0.0617,Low,10.99
529,876,2024-01-18,Referral,WELCOME10,0.0741,Low,7.99
530,3155,2024-01-24,Organic,,0.0,No Discount,7.99
531,2893,2024-01-17,Paid Social,FLASH30,0.2538,High,0.0
532,355,2024-01-05,Paid Social,FLASH30,0.3762,High,0.0
533,2351,2024-01-01,Organic,,0.0,No Discount,7.99
534,3839,2024-01-15,Email,WELCOME10,0.0916,Low,0.0
535,3479,2024-01-22,Referral,WELCOME10,0.0869,Low,0.0
536,2512,2024-01-26,Paid Social,SAVE15,0.1362,Mid,9.99
537,763,2024-01-03,Organic,,0.0,No Discount,0.0
538,1469,2024-01-09,Email,,0.0,No Discount,8.99
539,539,2024-01-22,Organic,SAVE15,0.1596,Mid,0.0
540,3285,2024-01-19,Organic,WELCOME10,0.0834,Low,9.99
541,3122,2024-01-28,Paid Social,FLASH30,0.3733,High,0.0
542,3643,2024-01-10,Email,WELCOME10,0.0707,Low,7.99
543,261,2024-01-01,Organic,SAVE15,0.1891,Mid,7.99
544,3865,2024-01-26,Referral,SAVE15,0.12,Mid,7.99
545,3865,2024-01-14,Referral,SAVE15,0.1495,Mid,7.99
546,2724,2024-01-18,Paid Social,SAVE15,0.113,Mid,7.99
547,3594,2024-01-09,Organic,,0.0,No Discount,8.99
548,1950,2024-01-11,Referral,FLASH30,0.2763,High,0.0
549,1279,2024-01-13,Referral,WELCOME10,0.0844,Low,7.99
550,562,2024-01-11,Organic,WELCOME10,0.085,Low,7.99
551,137,2024-01-20,Referral,WELCOME10,0.0897,Low,0.0
552,167,2024-01-09,Email,SAVE15,0.1355,Mid,0.0
553,2746,2024-01-16,Email,,0.0,No Discount,8.99
554,1375,2024-01-01,Referral,WELCOME10,0.0897,Low,8.99
555,219,2024-01-27,Referral,FLASH30,0.378,High,0.0
556,415,2024-01-11,Organic,,0.0,No Discount,7.99
557,2644,2024-01-24,Referral,WELCOME10,0.056,Low,10.99
558,3771,2024-01-23,Referral,FLASH30,0.3489,High,0.0
559,1698,2024-01-27,Email,FLASH30,0.2565,High,0.0
560,3122,2024-01-22,Paid Social,SAVE15,0.1745,Mid,8.99
561,3889,2024-01-07,Referral,,0.0,No Discount,9.99
562,2793,2024-01-10,Email,,0.0,No Discount,8.99
563,2853,2024-01-17,Email,FLASH30,0.2275,High,0.0
564,2504,2024-01-19,Email,,0.0,No Discount,8.99
565,3889,2024-01-09,Referral,WELCOME10,0.0987,Low,0.0
566,1181,2024-01-20,Email,WELCOME10,0.0958,Low,8.99
567,3155,2024-01-19,Organic,FLASH30,0.281,High,0.0
568,1714,2024-01-17,Referral,,0.0,No Discount,0.0
569,562,2024-01-03,Organic,SAVE15,0.1234,Mid,7.99
570,2922,2024-01-24,Organic,WELCOME10,0.057,Low,8.99
571,3339,2024-01-26,Organic,SAVE15,0.176,Mid,8.99
572,3458,2024-01-12,Referral,SAVE15,0.1741,Mid,7.99
573,3664,2024-01-06,Email,SAVE15,0.1678,Mid,7.99
574,2946,2024-01-08,Paid Social,FLASH30,0.3486,High,0.0
575,2226,2024-01-14,Organic,,0.0,No Discount,9.99
576,3771,2024-01-10,Referral,SAVE15,0.1194,Mid,7.99
577,793,2024-01-09,Paid Social,WELCOME10,0.087,Low,7.99
578,302,2024-01-08,Organic,WELCOME10,0.0987,Low,0.0
579,1803,2024-01-05,Organic,,0.0,No Discount,8.99
580,2398,2024-01-05,Organic,SAVE15,0.1055,Mid,7.99
581,2737,2024-01-27,Organic,FLASH30,0.2889,High,0.0
582,3274,2024-01-13,Email,FLASH30,0.3202,High,0.0
583,123,2024-01-15,Organic,WELCOME10,0.0673,Low,8.99
584,3238,2024-01-28,Organic,WELCOME10,0.0654,Low,9.99
585,2451,2024-01-20,Email,SAVE15,0.1174,Mid,8.99
586,3824,2024-01-25,Organic,WELCOME10,0.0541,Low,0.0
587,1469,2024-01-16,Email,WELCOME10,0.0629,Low,0.0
588,2504,2024-01-02,Email,,0.0,No Discount,8.99
589,3045,2024-01-03,Email,WELCOME10,0.0867,Low,0.0
590,2202,2024-01-18,Referral,SAVE15,0.1178,Mid,0.0
591,596,2024-01-15,Organic,,0.0,No Discount,0.0
592,215,2024-01-11,Email,SAVE15,0.1405,Mid,0.0
593,415,2024-01-03,Organic,SAVE15,0.1902,Mid,0.0
594,2133,2024-01-19,Referral,SAVE15,0.1709,Mid,8.99
595,2563,2024-01-24,Email,WELCOME10,0.0599,Low,9.99
596,2365,2024-01-08,Email,SAVE15,0.1192,Mid,7.99
597,2801,2024-01-19,Referral,WELCOME10,0.0776,Low,7.99
598,149,2024-01-26,Paid Social,FLASH30,0.3593,High,0.0
599,516,2024-01-05,Organic,,0.0,No Discount,8.99
600,3009,2024-01-09,Organic,,0.0,No Discount,0.0
601,3155,2024-01-03,Organic,SAVE15,0.1455,Mid,7.99
602,2793,2024-01-12,Email,WELCOME10,0.0723,Low,8.99
603,2946,2024-01-15,Paid Social,FLASH30,0.3462,High,0.0
604,3865,2024-01-25,Referral,SAVE15,0.1575,Mid,0.0
605,3810,2024-01-15,Email,WELCOME10,0.0806,Low,9.99
606,2564,2024-01-19,Paid Social,WELCOME10,0.0608,Low,0.0
607,1297,2024-01-12,Organic,,0.0,No Discount,7.99
608,35,2024-01-07,Paid Social,SAVE15,0.1344,Mid,7.99
609,2518,2024-01-19,Organic,,0.0,No Discount,8.99
610,1803,2024-01-14,Organic,,0.0,No Discount,8.99
611,539,2024-01-18,Organic,WELCOME10,0.0597,Low,7.99
612,803,2024-01-05,Referral,SAVE15,0.1228,Mid,7.99
613,3711,2024-01-16,Referral,SAVE15,0.1539,Mid,8.99
614,277,2024-01-03,Paid Social,FLASH30,0.2634,High,0.0
615,3182,2024-01-13,Organic,WELCOME10,0.0688,Low,7.99
616,3639,2024-01-21,Email,FLASH30,0.356,High,0.0
617,2742,2024-01-22,Referral,WELCOME10,0.0609,Low,9.99
618,261,2024-01-10,Organic,WELCOME10,0.0614,Low,0.0
619,3411,2024-01-04,Email,,0.0,No Discount,7.99
620,2631,2024-01-26,Organic,,0.0,No Discount,7.99
621,1056,2024-01-16,Email,SAVE15,0.1225,Mid,0.0
622,2518,2024-01-06,Organic,,0.0,No Discount,8.99
623,2613,2024-02-06,Paid Social,SAVE15,0.1254,Mid,9.99
624,788,2024-02-20,Paid Social,FLASH30,0.3538,High,0.0
625,2793,2024-02-26,Email,SAVE15,0.1094,Mid,0.0
626,1773,2024-02-08,Paid Social,WELCOME10,0.0613,Low,9.99
627,725,2024-02-28,Organic,,0.0,No Discount,0.0
628,871,2024-02-10,Email,,0.0,No Discount,0.0
629,2194,2024-02-22,Organic,,0.0,No Discount,0.0
630,1556,2024-02-04,Email,,0.0,No Discount,7.99
631,2138,2024-02-26,Email,,0.0,No Discount,8.99
632,3234,2024-02-27,Organic,WELCOME10,0.0793,Low,9.99
633,213,2024-02-02,Organic,FLASH30,0.2485,High,0.0
634,1606,2024-02-15,Organic,WELCOME10,0.0827,Low,10.99
635,1714,2024-02-18,Referral,FLASH30,0.3382,High,0.0
636,928,2024-02-14,Referral,SAVE15,0.1818,Mid,10.99
637,1833,2024-02-05,Paid Social,,0.0,No Discount,8.99
638,2331,2024-02-15,Paid Social,FLASH30,0.2324,High,0.0
639,2371,2024-02-08,Paid Social,WELCOME10,0.0836,Low,7.99
640,2688,2024-02-09,Email,SAVE15,0.1389,Mid,9.99
641,293,2024-02-14,Referral,SAVE15,0.1397,Mid,8.99
642,1945,2024-02-25,Email,WELCOME10,0.0578,Low,7.99
643,3052,2024-02-10,Organic,,0.0,No Discount,7.99
644,1887,2024-02-20,Organic,SAVE15,0.1583,Mid,0.0
645,2645,2024-02-08,Organic,WELCOME10,0.0907,Low,8.99
646,2387,2024-02-01,Referral,,0.0,No Discount,0.0
647,1952,2024-02-02,Organic,WELCOME10,0.0743,Low,0.0
648,293,2024-02-06,Referral,WELCOME10,0.0935,Low,8.99
649,2557,2024-02-26,Organic,WELCOME10,0.0965,Low,0.0
650,2207,2024-02-05,Email,,0.0,No Discount,8.99
651,19,2024-02-22,Email,FLASH30,0.3483,High,0.0
652,765,2024-02-10,Referral,,0.0,No Discount,7.99
653,238,2024-02-25,Email,WELCOME10,0.0628,Low,8.99
654,2343,2024-02-18,Email,FLASH30,0.2269,High,0.0
655,32,2024-02-06,Referral,FLASH30,0.2889,High,0.0
656,3307,2024-02-11,Organic,,0.0,No Discount,0.0
657,3751,2024-02-26,Organic,SAVE15,0.1115,Mid,0.0
658,3889,2024-02-20,Referral,WELCOME10,0.0843,Low,0.0
659,848,2024-02-20,Email,WELCOME10,0.0525,Low,0.0
660,2107,2024-02-13,Email,FLASH30,0.3784,High,0.0
661,3479,2024-02-14,Referral,SAVE15,0.1633,Mid,9.99
662,2768,2024-02-10,Email,FLASH30,0.331,High,0.0
663,1141,2024-02-08,Paid Social,SAVE15,0.1398,Mid,8.99
664,3285,2024-02-14,Organic,,0.0,No Discount,9.99
665,2351,2024-02-28,Organic,,0.0,No Discount,7.99
666,2922,2024-02-28,Organic,SAVE15,0.1554,Mid,8.99
667,3851,2024-02-14,Paid Social,SAVE15,0.1488,Mid,7.99
668,3997,2024-02-15,Organic,SAVE15,0.1618,Mid,7.99
669,2131,2024-02-14,Organic,,0.0,No Discount,9.99
670,562,2024-02-12,Organic,WELCOME10,0.0665,Low,7.99
671,2504,2024-02-06,Email,WELCOME10,0.0856,Low,8.99
672,2631,2024-02-26,Organic,,0.0,No Discount,0.0
673,2343,2024-02-27,Email,WELCOME10,0.0666,Low,7.99
674,1733,2024-02-03,Email,WELCOME10,0.0595,Low,10.99
675,2365,2024-02-04,Email,WELCOME10,0.0636,Low,0.0
676,2207,2024-02-01,Email,,0.0,No Discount,8.99
677,3721,2024-02-06,Paid Social,FLASH30,0.31,High,0.0
678,3305,2024-02-07,Email,,0.0,No Discount,9.99
679,1606,2024-02-12,Organic,SAVE15,0.1762,Mid,10.99
680,2343,2024-02-03,Email,,0.0,No Discount,7.99
681,2331,2024-02-10,Paid Social,FLASH30,0.2801,High,0.0
682,2133,2024-02-16,Referral,FLASH30,0.3693,High,0.0
683,220,2024-02-10,Paid Social,SAVE15,0.1804,Mid,0.0
684,2833,2024-02-08,Paid Social,FLASH30,0.226,High,0.0
685,2932,2024-02-23,Organic,SAVE15,0.1522,Mid,9.99
686,2086,2024-02-02,Organic,,0.0,No Discount,9.99
687,3594,2024-02-23,Organic,WELCOME10,0.0982,Low,0.0
688,3943,2024-02-16,Organic,WELCOME10,0.0929,Low,0.0
689,3234,2024-02-09,Organic,WELCOME10,0.0578,Low,0.0
690,3659,2024-02-27,Referral,,0.0,No Discount,7.99
691,2095,2024-02-16,Referral,WELCOME10,0.0559,Low,9.99
692,3622,2024-02-27,Organic,WELCOME10,0.0616,Low,0.0
693,3664,2024-02-16,Email,,0.0,No Discount,7.99
694,2507,2024-02-11,Referral,WELCOME10,0.0507,Low,0.0
695,538,2024-02-28,Organic,WELCOME10,0.058,Low,10.99
696,538,2024-02-20,Organic,WELCOME10,0.0577,Low,10.99
697,2003,2024-02-11,Referral,WELCOME10,0.0618,Low,7.99
698,2953,2024-02-28,Organic,,0.0,No Discount,7.99
699,2119,2024-02-15,Organic,SAVE15,0.1617,Mid,8.99
700,3155,2024-02-23,Organic,,0.0,No Discount,7.99
701,3075,2024-02-17,Referral,,0.0,No Discount,10.99
702,763,2024-02-05,Organic,FLASH30,0.3114,High,0.0
703,479,2024-02-19,Paid Social,FLASH30,0.2256,High,0.0
704,2805,2024-02-14,Organic,,0.0,No Discount,8.99
705,1279,2024-02-28,Referral,FLASH30,0.3953,High,0.0
706,3660,2024-02-26,Organic,SAVE15,0.129,Mid,0.0
707,3406,2024-02-24,Email,,0.0,No Discount,7.99
708,1858,2024-02-12,Organic,,0.0,No Discount,8.99
709,2365,2024-02-10,Email,,0.0,No Discount,7.99
710,3339,2024-02-11,Organic,WELCOME10,0.0628,Low,8.99
711,3411,2024-02-17,Email,,0.0,No Discount,7.99
712,2320,2024-02-16,Referral,FLASH30,0.2581,High,0.0
713,3865,2024-02-24,Referral,,0.0,No Discount,7.99
714,2150,2024-02-12,Organic,FLASH30,0.2758,High,0.0
715,167,2024-02-06,Email,SAVE15,0.1259,Mid,8.99
716,2322,2024-02-24,Organic,FLASH30,0.3917,High,0.0
717,3082,2024-02-08,Organic,,0.0,No Discount,0.0
718,3943,2024-02-17,Organic,,0.0,No Discount,7.99
719,367,2024-02-14,Email,SAVE15,0.1788,Mid,0.0
720,1820,2024-02-11,Paid Social,,0.0,No Discount,9.99
721,2376,2024-02-15,Organic,,0.0,No Discount,0.0
722,3458,2024-02-23,Referral,FLASH30,0.3842,High,0.0
723,2853,2024-02-16,Email,,0.0,No Discount,8.99
724,852,2024-02-23,Organic,,0.0,No Discount,0.0
725,3399,2024-02-01,Email,,0.0,No Discount,7.99
726,2686,2024-02-28,Email,,0.0,No Discount,8.99
727,3508,2024-02-28,Email,,0.0,No Discount,0.0
728,3289,2024-02-02,Organic,FLASH30,0.335,High,0.0
729,454,2024-02-10,Organic,,0.0,No Discount,10.99
730,3824,2024-02-19,Organic,SAVE15,0.1462,Mid,8.99
731,1887,2024-02-15,Organic,FLASH30,0.3994,High,0.0
732,3943,2024-02-25,Organic,WELCOME10,0.0516,Low,0.0
733,674,2024-02-20,Email,,0.0,No Discount,7.99
734,3143,2024-02-06,Referral,SAVE15,0.1526,Mid,8.99
735,1165,2024-02-01,Organic,,0.0,No Discount,0.0
736,178,2024-02-28,Referral,WELCOME10,0.0773,Low,8.99
737,3984,2024-02-18,Organic,,0.0,No Discount,7.99
738,1165,2024-02-24,Organic,FLASH30,0.3003,High,0.0
739,302,2024-02-28,Organic,,0.0,No Discount,7.99
740,3399,2024-02-17,Email,,0.0,No Discount,7.99
741,1795,2024-02-15,Referral,FLASH30,0.3349,High,0.0
742,2353,2024-02-17,Organic,,0.0,No Discount,8.99
743,3943,2024-02-03,Organic,SAVE15,0.1264,Mid,7.99
744,2070,2024-02-10,Paid Social,,0.0,No Discount,7.99
745,263,2024-02-13,Paid Social,SAVE15,0.1676,Mid,9.99
746,2789,2024-02-16,Referral,,0.0,No Discount,7.99
747,2811,2024-02-09,Organic,,0.0,No Discount,7.99
748,722,2024-02-18,Paid Social,FLASH30,0.3122,High,0.0
749,2273,2024-02-10,Email,,0.0,No Discount,8.99
750,1511,2024-02-07,Organic,FLASH30,0.3534,High,0.0
751,215,2024-02-25,Email,,0.0,No Discount,7.99
752,1181,2024-02-15,Email,,0.0,No Discount,8.99
753,3612,2024-02-27,Paid Social,SAVE15,0.1745,Mid,0.0
754,1147,2024-02-20,Email,,0.0,No Discount,0.0
755,829,2024-02-17,Referral,,0.0,No Discount,7.99
756,3687,2024-02-10,Paid Social,SAVE15,0.149,Mid,7.99
757,1579,2024-02-18,Referral,,0.0,No Discount,0.0
758,3687,2024-02-04,Paid Social,FLASH30,0.3777,High,0.0
759,3443,2024-02-28,Organic,WELCOME10,0.0605,Low,0.0
760,1976,2024-02-09,Organic,SAVE15,0.1572,Mid,7.99
761,1579,2024-02-12,Referral,WELCOME10,0.059,Low,7.99
762,502,2024-02-25,Referral,SAVE15,0.1414,Mid,9.99
763,686,2024-02-23,Paid Social,FLASH30,0.2645,High,0.0
764,852,2024-02-14,Organic,,0.0,No Discount,7.99
765,1976,2024-02-24,Organic,SAVE15,0.1615,Mid,7.99
766,1534,2024-02-18,Email,,0.0,No Discount,8.99
767,3155,2024-02-10,Organic,WELCOME10,0.0845,Low,0.0
768,1133,2024-02-03,Organic,FLASH30,0.2951,High,0.0
769,1746,2024-02-28,Paid Social,FLASH30,0.3252,High,0.0
770,432,2024-02-19,Email,,0.0,No Discount,7.99
771,1038,2024-02-05,Paid Social,FLASH30,0.267,High,0.0
772,3106,2024-02-19,Email,SAVE15,0.1411,Mid,7.99
773,2810,2024-02-21,Organic,SAVE15,0.1907,Mid,10.99
774,1626,2024-02-08,Email,SAVE15,0.1704,Mid,8.99
775,2353,2024-02-23,Organic,WELCOME10,0.0782,Low,0.0
776,1945,2024-02-03,Email,SAVE15,0.1149,Mid,7.99
777,3508,2024-02-02,Email,SAVE15,0.1232,Mid,0.0
778,1606,2024-02-14,Organic,WELCOME10,0.073,Low,0.0
779,2893,2024-02-12,Paid Social,FLASH30,0.2577,High,0.0
780,823,2024-02-18,Organic,,0.0,No Discount,8.99
781,1795,2024-02-27,Referral,FLASH30,0.2389,High,0.0
782,2202,2024-02-19,Referral,WELCOME10,0.0994,Low,0.0
783,367,2024-02-22,Email,WELCOME10,0.0859,Low,7.99
784,2376,2024-02-28,Organic,SAVE15,0.1909,Mid,0.0
785,2351,2024-02-04,Organic,,0.0,No Discount,7.99
786,577,2024-02-21,Referral,WELCOME10,0.0802,Low,7.99
787,3997,2024-02-24,Organic,,0.0,No Discount,0.0
788,330,2024-02-08,Organic,,0.0,No Discount,8.99
789,3508,2024-02-05,Email,,0.0,No Discount,7.99
790,2100,2024-02-23,Organic,,0.0,No Discount,7.99
791,829,2024-02-19,Referral,,0.0,No Discount,7.99
792,413,2024-02-05,Organic,,0.0,No Discount,8.99
793,2797,2024-02-19,Paid Social,SAVE15,0.1086,Mid,7.99
794,3045,2024-02-12,Email,WELCOME10,0.0997,Low,0.0
795,2720,2024-02-19,Paid Social,FLASH30,0.2395,High,0.0
796,1716,2024-02-10,Email,SAVE15,0.1723,Mid,8.99
797,627,2024-02-17,Email,WELCOME10,0.0586,Low,7.99
798,3124,2024-02-22,Paid Social,SAVE15,0.1746,Mid,7.99
799,3411,2024-02-21,Email,WELCOME10,0.0675,Low,0.0
800,1596,2024-02-23,Email,SAVE15,0.1075,Mid,8.99
801,3307,2024-02-07,Organic,SAVE15,0.1069,Mid,7.99
802,2563,2024-02-19,Email,,0.0,No Discount,9.99
803,2194,2024-02-25,Organic,SAVE15,0.1064,Mid,8.99
804,2487,2024-02-21,Email,,0.0,No Discount,7.99
805,386,2024-02-13,Referral,,0.0,No Discount,7.99
806,447,2024-02-28,Referral,,0.0,No Discount,8.99
807,2919,2024-02-03,Organic,WELCOME10,0.082,Low,9.99
808,3865,2024-02-15,Referral,SAVE15,0.1959,Mid,0.0
809,2132,2024-02-06,Email,,0.0,No Discount,0.0
810,219,2024-02-28,Referral,WELCOME10,0.0623,Low,7.99
811,267,2024-02-07,Organic,WELCOME10,0.0645,Low,0.0
812,1964,2024-02-03,Organic,SAVE15,0.1516,Mid,10.99
813,2653,2024-02-16,Email,SAVE15,0.1442,Mid,0.0
814,539,2024-02-21,Organic,FLASH30,0.2846,High,0.0
815,137,2024-02-11,Referral,,0.0,No Discount,0.0
816,2922,2024-02-06,Organic,FLASH30,0.3904,High,0.0
817,516,2024-02-26,Organic,SAVE15,0.1833,Mid,8.99
818,1803,2024-02-15,Organic,WELCOME10,0.0983,Low,0.0
819,2946,2024-02-28,Paid Social,FLASH30,0.2535,High,0.0
820,447,2024-02-04,Referral,,0.0,No Discount,8.99
821,1852,2024-02-12,Referral,FLASH30,0.3707,High,0.0
822,413,2024-02-14,Organic,WELCOME10,0.0833,Low,8.99
823,1391,2024-02-24,Referral,WELCOME10,0.072,Low,8.99
824,3614,2024-02-03,Referral,SAVE15,0.1058,Mid,9.99
825,2746,2024-02-13,Email,,0.0,No Discount,8.99
826,91,2024-02-18,Organic,SAVE15,0.1358,Mid,7.99
827,485,2024-02-12,Organic,WELCOME10,0.074,Low,9.99
828,1114,2024-02-16,Referral,FLASH30,0.2945,High,0.0
829,3519,2024-02-06,Paid Social,FLASH30,0.3055,High,0.0
830,3009,2024-02-06,Organic,SAVE15,0.124,Mid,7.99
831,2504,2024-02-25,Email,WELCOME10,0.0818,Low,8.99
832,538,2024-02-25,Organic,SAVE15,0.135,Mid,10.99
833,3659,2024-02-25,Referral,WELCOME10,0.0738,Low,7.99
834,3209,2024-02-12,Organic,,0.0,No Discount,9.99
835,865,2024-02-04,Organic,,0.0,No Discount,7.99
836,1666,2024-02-17,Referral,WELCOME10,0.0759,Low,9.99
837,1771,2024-02-09,Paid Social,,0.0,No Discount,7.99
838,2376,2024-02-14,Organic,,0.0,No Discount,9.99
839,1548,2024-02-27,Email,SAVE15,0.1184,Mid,0.0
840,788,2024-02-27,Paid Social,WELCOME10,0.0964,Low,8.99
841,2688,2024-02-02,Email,,0.0,No Discount,9.99
842,2737,2024-02-12,Organic,,0.0,No Discount,7.99
843,1852,2024-02-09,Referral,,0.0,No Discount,8.99
844,2095,2024-02-26,Referral,,0.0,No Discount,9.99
845,216,2024-02-25,Email,SAVE15,0.1771,Mid,7.99
846,1938,2024-02-09,Paid Social,WELCOME10,0.0564,Low,0.0
847,3155,2024-02-03,Organic,,0.0,No Discount,7.99
848,2387,2024-02-21,Referral,FLASH30,0.2466,High,0.0
849,3643,2024-02-12,Email,WELCOME10,0.0715,Low,7.99
850,2853,2024-02-08,Email,,0.0,No Discount,8.99
851,3090,2024-02-27,Referral,,0.0,No Discount,0.0
852,1945,2024-02-20,Email,SAVE15,0.1016,Mid,7.99
853,627,2024-02-03,Email,FLASH30,0.3589,High,0.0
854,3614,2024-02-15,Referral,FLASH30,0.3539,High,0.0
