customer_id,segment,acquisition_channel,acquisition_cost,state_region,signup_date,satisfaction_score
463,Retail,Referral,22.17,Suburban,2025-01-02,6.9
464,Wholesale,Paid Social,52.06,Rural,2025-05-03,6.6
465,Retail,Paid Social,89.45,Suburban,2024-11-20,4.8
466,Retail,Email,20.53,Suburban,2024-04-17,7.3
467,Retail,Email,18.12,Metro,2025-01-01,6.4
468,Retail,Referral,14.67,Suburban,2024-02-12,6.7
469,Wholesale,Organic,10.96,Suburban,2024-06-04,7.2
470,Retail,Paid Social,50.99,Metro,2025-05-06,3.3
471,Wholesale,Paid Social,50.25,Suburban,2025-03-02,4.7
472,Retail,Paid Social,75.91,Rural,2025-05-15,7.0
473,Retail,Organic,9.55,Metro,2024-07-03,8.0
474,Retail,Organic,0.0,Metro,2025-01-22,6.3
475,Retail,Organic,7.37,Metro,2025-01-27,8.3
476,Retail,Paid Social,64.26,Metro,2024-05-24,5.0
477,Retail,Paid Social,55.89,Rural,2025-05-24,7.0
478,Retail,Paid Social,64.89,Suburban,2025-06-22,6.0
479,Corporate,Paid Social,29.43,Metro,2024-02-26,5.7
480,Wholesale,Paid Social,11.04,Rural,2025-02-25,6.0
481,Retail,Paid Social,44.44,Metro,2024-09-07,9.2
482,Retail,Organic,9.13,Metro,2025-01-17,6.7
483,Corporate,Paid Social,3.95,Rural,2024-10-09,6.4
484,Retail,Paid Social,46.82,Suburban,2024-05-24,7.0
485,Corporate,Organic,0.31,Rural,2024-02-01,6.4
486,Retail,Paid Social,57.63,Rural,2024-10-12,4.2
487,Corporate,Paid Social,97.24,Remote,2025-04-11,5.4
488,Retail,Organic,7.13,Metro,2025-03-24,8.5
489,Retail,Paid Social,60.06,Rural,2024-05-09,5.7
490,Retail,Paid Social,77.11,Suburban,2025-04-26,5.8
491,Retail,Email,18.17,Metro,2024-07-14,8.3
492,Corporate,Email,16.28,Remote,2024-11-20,6.2
493,Wholesale,Email,25.41,Metro,2024-06-15,7.1
494,Retail,Paid Social,70.49,Rural,2024-10-13,4.3
495,Retail,Email,20.31,Suburban,2024-10-09,7.6
496,Retail,Paid Social,59.5,Suburban,2025-01-08,6.4
497,Retail,Paid Social,55.77,Metro,2024-09-18,7.1
498,Retail,Paid Social,78.51,Remote,2024-10-10,4.7
499,Corporate,Paid Social,55.94,Suburban,2024-12-25,5.9
500,Corporate,Paid Social,84.16,Metro,2024-08-04,4.6
501,Retail,Email,9.62,Metro,2024-10-07,6.9
502,Retail,Referral,38.34,Rural,2024-02-02,9.6
503,Retail,Referral,28.72,Metro,2025-04-25,7.4
504,Retail,Paid Social,44.57,Suburban,2024-03-12,4.5
505,Retail,Paid Social,71.16,Suburban,2025-04-01,5.3
506,Retail,Email,12.8,Metro,2025-02-02,5.3
507,Retail,Paid Social,62.6,Suburban,2025-06-26,4.5
508,Retail,Email,14.11,Metro,2024-01-25,8.0
509,Corporate,Paid Social,59.61,Remote,2024-04-08,4.4
510,Retail,Organic,11.77,Rural,2024-01-19,8.0
511,Retail,Organic,10.07,Metro,2024-08-08,7.6
512,Retail,Referral,12.75,Suburban,2025-05-24,7.2
513,Corporate,Organic,3.73,Suburban,2025-02-21,7.9
514,Retail,Organic,9.08,Remote,2025-01-13,6.5
515,Retail,Paid Social,68.18,Metro,2025-04-26,7.1
516,Retail,Organic,5.3,Suburban,2024-01-07,6.8
517,Retail,Paid Social,90.64,Remote,2025-03-28,5.6
518,Retail,Email,24.51,Metro,2024-06-09,6.6
519,Corporate,Organic,5.5,Suburban,2025-01-25,8.4
520,Retail,Email,12.22,Metro,2025-02-24,7.9
521,Retail,Referral,21.72,Suburban,2025-01-16,4.7
522,Retail,Paid Social,56.03,Metro,2024-08-04,6.4
523,Corporate,Organic,13.02,Remote,2024-12-22,5.5
524,Corporate,Paid Social,79.72,Metro,2024-09-20,5.7
525,Corporate,Organic,8.14,Metro,2024-12-25,7.5
526,Retail,Paid Social,74.2,Rural,2024-09-07,5.7
527,Corporate,Referral,32.23,Rural,2024-08-07,8.4
528,Corporate,Referral,24.58,Suburban,2024-04-10,8.7
529,Retail,Email,21.22,Rural,2024-07-11,6.3
530,Retail,Paid Social,72.7,Metro,2025-01-01,5.1
531,Corporate,Email,21.9,Suburban,2025-04-05,7.2
532,Retail,Email,11.77,Metro,2024-02-14,5.3
533,Retail,Paid Social,49.8,Metro,2024-04-28,5.5
534,Retail,Email,15.69,Remote,2024-10-04,8.8
535,Retail,Organic,5.17,Rural,2025-01-07,5.8
536,Retail,Organic,2.11,Metro,2024-04-25,7.2
537,Retail,Paid Social,74.17,Metro,2024-06-02,5.4
538,Corporate,Organic,9.39,Remote,2024-01-03,10.0
539,Retail,Organic,2.64,Metro,2024-01-25,7.0
540,Retail,Email,16.07,Metro,2024-03-08,6.6
541,Retail,Referral,22.16,Metro,2025-02-09,6.6
542,Retail,Paid Social,65.27,Metro,2025-04-01,6.1
543,Wholesale,Email,9.34,Metro,2024-09-12,7.5
544,Retail,Referral,10.46,Remote,2024-04-28,6.7
545,Retail,Organic,10.08,Metro,2025-05-28,8.8
546,Retail,Paid Social,34.39,Suburban,2024-06-18,6.4
547,Wholesale,Paid Social,57.81,Rural,2024-03-19,7.1
548,Retail,Organic,6.7,Suburban,2024-03-19,7.2
549,Corporate,Email,17.01,Rural,2024-07-20,7.5
550,Retail,Paid Social,66.55,Suburban,2025-02-15,5.8
551,Retail,Paid Social,90.77,Suburban,2024-08-06,7.8
552,Corporate,Organic,1.6,Suburban,2024-09-25,7.7
553,Retail,Organic,11.51,Rural,2024-07-25,7.6
554,Retail,Referral,0.0,Suburban,2025-05-05,7.3
555,Retail,Organic,13.57,Rural,2025-01-03,7.0
556,Corporate,Organic,0.0,Metro,2024-12-23,7.9
557,Corporate,Organic,17.75,Suburban,2024-08-02,8.6
558,Corporate,Paid Social,54.98,Rural,2024-10-23,5.3
559,Retail,Paid Social,85.23,Metro,2025-04-28,6.3
560,Corporate,Paid Social,81.51,Rural,2024-12-02,6.3
561,Wholesale,Organic,6.25,Metro,2025-03-23,8.0
562,Retail,Organic,6.56,Metro,2024-01-04,5.6
563,Retail,Referral,15.63,Rural,2025-04-09,6.7
564,Corporate,Paid Social,76.17,Metro,2025-06-16,4.5
565,Retail,Email,14.61,Metro,2025-01-20,7.2
566,Retail,Email,11.45,Metro,2025-06-03,6.1
567,Corporate,Email,22.3,Rural,2024-11-04,6.6
568,Retail,Organic,4.41,Suburban,2024-05-08,6.2
569,Retail,Paid Social,56.08,Suburban,2024-11-20,5.6
570,Retail,Paid Social,63.93,Rural,2024-12-12,4.8
571,Retail,Paid Social,50.44,Suburban,2024-03-08,7.0
572,Corporate,Referral,19.08,Remote,2024-04-05,8.4
573,Retail,Paid Social,89.63,Rural,2024-06-28,6.3
574,Retail,Email,16.37,Metro,2024-10-20,6.8
575,Corporate,Referral,20.4,Remote,2024-03-28,5.4
576,Retail,Paid Social,58.85,Suburban,2025-02-14,5.6
577,Corporate,Referral,28.54,Metro,2024-02-23,6.9
578,Retail,Paid Social,43.39,Metro,2025-05-18,6.4
579,Retail,Referral,28.27,Suburban,2025-01-15,8.5
580,Retail,Paid Social,66.6,Metro,2024-07-14,6.5
581,Retail,Paid Social,29.8,Suburban,2024-07-15,7.6
582,Corporate,Paid Social,94.3,Metro,2025-01-12,5.4
583,Corporate,Organic,13.84,Suburban,2024-02-18,6.9
584,Wholesale,Paid Social,47.59,Metro,2025-01-14,7.3
585,Retail,Referral,12.78,Rural,2024-10-28,8.0
586,Corporate,Paid Social,66.1,Metro,2024-04-26,5.8
587,Retail,Organic,2.3,Metro,2025-05-14,9.8
588,Wholesale,Paid Social,86.56,Suburban,2024-12-12,6.8
589,Retail,Organic,6.13,Suburban,2024-03-22,7.4
590,Corporate,Organic,14.49,Suburban,2024-12-18,6.8
591,Retail,Referral,15.76,Suburban,2024-08-07,9.4
592,Retail,Paid Social,59.98,Metro,2025-02-24,6.3
593,Corporate,Paid Social,84.81,Rural,2024-09-20,6.1
594,Retail,Paid Social,56.18,Suburban,2025-06-18,6.9
595,Retail,Organic,9.09,Metro,2025-05-22,8.7
596,Wholesale,Organic,12.37,Rural,2024-01-07,8.3
597,Retail,Email,13.55,Suburban,2024-08-23,8.3
598,Retail,Paid Social,39.29,Suburban,2024-04-04,6.6
599,Retail,Referral,9.41,Suburban,2024-09-23,8.5
600,Retail,Paid Social,72.5,Metro,2024-03-17,5.2
601,Retail,Paid Social,69.0,Suburban,2024-10-17,8.3
602,Wholesale,Email,26.49,Metro,2024-03-21,5.7
603,Wholesale,Referral,21.26,Metro,2024-12-09,8.2
604,Retail,Email,6.55,Remote,2024-09-22,5.6
605,Corporate,Referral,0.47,Suburban,2025-06-01,7.7
606,Retail,Email,40.94,Metro,2025-04-20,6.5
607,Corporate,Referral,29.27,Metro,2024-11-23,8.0
608,Retail,Organic,8.55,Rural,2024-09-01,8.0
609,Retail,Email,20.23,Metro,2025-01-20,6.1
610,Wholesale,Paid Social,36.24,Metro,2025-01-22,6.1
611,Corporate,Paid Social,47.69,Metro,2024-03-15,7.8
612,Retail,Email,31.95,Rural,2024-07-17,5.6
613,Retail,Referral,30.58,Suburban,2025-06-02,6.8
614,Retail,Referral,16.36,Metro,2024-06-28,8.8
615,Retail,Organic,3.09,Metro,2024-01-28,7.7
616,Retail,Email,13.87,Suburban,2025-04-22,7.4
617,Retail,Email,15.48,Suburban,2025-05-01,8.4
618,Retail,Paid Social,98.88,Suburban,2024-12-13,5.1
619,Retail,Organic,7.25,Metro,2024-12-23,7.0
620,Retail,Organic,3.24,Rural,2024-07-19,6.8
621,Retail,Email,17.53,Remote,2024-07-26,6.8
622,Wholesale,Paid Social,66.76,Suburban,2025-05-18,7.7
623,Retail,Referral,11.19,Metro,2025-04-20,5.8
624,Corporate,Paid Social,69.24,Suburban,2024-09-10,4.7
625,Retail,Referral,36.09,Metro,2024-06-23,6.2
626,Retail,Paid Social,64.5,Metro,2024-04-15,7.8
627,Corporate,Email,11.62,Metro,2024-01-23,6.5
628,Retail,Organic,5.88,Remote,2024-09-06,7.2
629,Retail,Paid Social,32.14,Metro,2024-10-08,4.2
630,Retail,Email,16.93,Rural,2025-01-03,6.9
631,Retail,Referral,27.11,Suburban,2025-03-19,8.8
632,Retail,Email,10.83,Suburban,2024-07-21,7.5
633,Retail,Organic,15.76,Metro,2024-04-08,7.5
634,Retail,Paid Social,76.26,Suburban,2025-04-11,4.2
635,Retail,Organic,0.83,Metro,2025-02-16,7.2
636,Retail,Organic,0.91,Suburban,2024-10-22,7.8
637,Retail,Email,10.13,Metro,2024-01-09,6.0
638,Corporate,Email,30.59,Metro,2024-09-14,8.0
639,Retail,Email,25.13,Suburban,2024-12-06,8.3
640,Retail,Referral,40.24,Metro,2025-04-23,7.2
641,Retail,Email,18.08,Metro,2024-10-25,8.1
642,Retail,Email,16.32,Remote,2024-09-21,7.1
643,Retail,Organic,3.01,Metro,2024-07-23,9.0
644,Retail,Organic,9.4,Metro,2024-08-22,10.0
645,Retail,Paid Social,58.47,Metro,2024-01-24,4.8
646,Wholesale,Referral,21.65,Metro,2024-02-13,8.7
647,Wholesale,Organic,14.47,Suburban,2025-02-06,9.2
648,Retail,Paid Social,59.73,Metro,2024-07-27,4.9
649,Retail,Email,28.65,Suburban,2025-04-01,6.5
650,Retail,Organic,1.65,Suburban,2024-08-12,6.9
651,Corporate,Paid Social,110.39,Metro,2025-06-21,5.9
652,Corporate,Referral,20.27,Remote,2024-04-23,7.4
653,Retail,Email,23.66,Remote,2024-04-20,7.0
654,Retail,Organic,11.47,Metro,2024-11-14,8.6
655,Retail,Referral,19.03,Metro,2025-03-26,5.5
656,Corporate,Paid Social,76.74,Metro,2024-03-07,4.9
657,Corporate,Referral,32.71,Metro,2024-10-04,8.6
658,Retail,Organic,5.15,Suburban,2024-05-18,8.3
659,Retail,Paid Social,49.38,Suburban,2025-02-09,4.8
660,Retail,Paid Social,62.82,Suburban,2024-11-14,6.8
661,Corporate,Organic,7.54,Metro,2024-12-13,9.2
662,Wholesale,Referral,37.93,Metro,2024-05-08,7.7
663,Retail,Organic,10.81,Remote,2024-06-28,6.4
664,Retail,Organic,7.72,Remote,2024-12-11,8.6
665,Retail,Paid Social,72.91,Metro,2024-07-19,8.2
666,Retail,Email,1.63,Suburban,2025-01-05,6.1
667,Corporate,Email,13.08,Suburban,2024-03-28,7.2
668,Retail,Referral,26.88,Suburban,2024-06-28,9.1
669,Corporate,Organic,12.46,Suburban,2024-02-02,7.7
670,Retail,Paid Social,65.6,Rural,2024-02-19,4.0
671,Retail,Organic,13.83,Metro,2024-05-17,8.1
672,Retail,Paid Social,77.62,Metro,2024-09-05,4.9
673,Retail,Referral,19.12,Remote,2024-03-22,6.3
674,Retail,Email,16.88,Metro,2024-02-22,5.1
675,Retail,Paid Social,69.35,Metro,2025-04-24,7.5
676,Retail,Paid Social,53.92,Rural,2024-10-17,5.1
677,Retail,Referral,39.31,Rural,2025-01-20,8.2
678,Retail,Paid Social,42.04,Suburban,2025-02-21,6.8
679,Retail,Organic,9.26,Rural,2024-02-22,7.8
680,Corporate,Paid Social,75.24,Suburban,2024-12-17,6.5
681,Wholesale,Organic,6.75,Metro,2025-04-21,8.1
682,Retail,Organic,5.84,Suburban,2024-09-02,7.8
683,Corporate,Organic,7.7,Rural,2025-04-18,6.7
684,Corporate,Paid Social,76.62,Rural,2025-06-06,5.1
685,Wholesale,Paid Social,53.0,Metro,2024-10-12,6.0
686,Retail,Paid Social,42.76,Metro,2024-02-22,5.9
687,Retail,Paid Social,82.71,Rural,2024-12-04,6.6
688,Retail,Referral,27.99,Metro,2025-04-22,9.1
689,Corporate,Email,26.06,Metro,2024-11-08,7.6
690,Corporate,Paid Social,75.67,Rural,2025-03-22,5.1
691,Retail,Organic,16.72,Suburban,2024-10-22,5.0
692,Retail,Referral,35.15,Metro,2024-08-01,6.9
693,Corporate,Organic,5.1,Metro,2025-06-07,6.0
694,Corporate,Paid Social,70.46,Metro,2024-03-23,5.2
695,Retail,Referral,18.43,Rural,2024-09-10,8.1
696,Retail,Paid Social,53.83,Suburban,2024-03-13,6.2
697,Retail,Email,6.7,Metro,2024-12-01,9.4
698,Retail,Paid Social,56.85,Metro,2025-05-20,6.7
699,Retail,Email,22.36,Metro,2025-06-03,9.5
700,Corporate,Organic,7.74,Metro,2024-05-08,8.5
701,Wholesale,Organic,3.6,Metro,2025-02-14,8.9
702,Retail,Paid Social,34.59,Suburban,2025-04-22,5.7
703,Retail,Organic,16.45,Metro,2025-04-14,6.3
704,Retail,Referral,27.25,Metro,2024-10-28,7.3
705,Retail,Organic,4.7,Suburban,2024-04-15,7.6
706,Retail,Paid Social,70.31,Suburban,2024-09-08,5.3
707,Retail,Email,35.51,Metro,2025-02-06,6.0
708,Retail,Email,22.96,Metro,2024-12-22,7.7
709,Retail,Paid Social,11.83,Metro,2024-07-13,4.9
710,Retail,Paid Social,109.74,Metro,2024-04-17,4.3
711,Corporate,Referral,5.51,Suburban,2024-12-11,6.5
712,Retail,Email,16.35,Metro,2024-08-08,6.9
713,Retail,Email,8.93,Rural,2024-09-17,6.0
714,Wholesale,Referral,16.6,Suburban,2025-05-09,7.5
715,Retail,Email,20.28,Metro,2024-01-28,7.9
716,Retail,Organic,0.0,Metro,2024-05-21,8.3
717,Retail,Paid Social,60.38,Metro,2025-05-23,5.3
718,Retail,Organic,12.59,Metro,2025-05-08,6.0
719,Retail,Email,11.25,Suburban,2024-06-01,6.5
720,Retail,Referral,10.1,Metro,2025-06-02,8.6
721,Retail,Paid Social,59.49,Rural,2024-04-25,7.2
722,Retail,Paid Social,55.91,Suburban,2024-01-25,6.5
723,Retail,Organic,5.62,Rural,2024-06-20,9.0
724,Retail,Referral,12.12,Rural,2024-10-17,9.9
725,Retail,Organic,10.08,Suburban,2024-01-06,7.0
726,Retail,Organic,10.38,Remote,2024-04-22,9.4
727,Corporate,Organic,3.74,Remote,2025-03-15,7.3
728,Retail,Organic,4.29,Metro,2024-12-17,8.8
729,Retail,Paid Social,64.46,Metro,2024-11-01,7.0
730,Retail,Paid Social,44.63,Metro,2025-06-15,3.7
731,Retail,Paid Social,65.22,Metro,2024-05-20,4.9
732,Wholesale,Organic,13.87,Suburban,2025-05-22,6.1
733,Retail,Organic,7.76,Metro,2024-07-05,5.5
734,Retail,Paid Social,40.15,Suburban,2025-05-01,7.2
735,Wholesale,Organic,9.57,Rural,2025-03-24,10.0
736,Corporate,Email,16.58,Metro,2024-04-09,6.9
737,Corporate,Organic,7.4,Suburban,2024-04-14,8.6
738,Retail,Paid Social,70.56,Metro,2024-10-18,7.9
739,Retail,Paid Social,74.44,Rural,2024-10-14,6.3
740,Retail,Paid Social,62.64,Suburban,2024-05-27,6.1
741,Retail,Organic,7.76,Metro,2024-05-24,7.3
742,Retail,Organic,16.25,Suburban,2025-05-12,8.2
743,Corporate,Referral,36.01,Metro,2025-02-06,8.8
744,Retail,Organic,11.33,Rural,2024-04-28,8.2
745,Retail,Paid Social,64.36,Suburban,2025-02-20,6.6
746,Retail,Paid Social,43.9,Metro,2024-03-22,6.0
747,Retail,Paid Social,82.29,Suburban,2024-09-13,4.2
748,Retail,Paid Social,64.6,Rural,2024-01-14,7.2
749,Corporate,Email,13.38,Rural,2024-12-06,5.7
750,Retail,Referral,21.57,Suburban,2024-04-13,8.5
751,Retail,Organic,4.14,Rural,2024-05-16,8.5
752,Retail,Paid Social,81.03,Metro,2024-04-04,4.7
753,Retail,Organic,10.73,Rural,2024-04-18,6.9
754,Retail,Paid Social,65.27,Rural,2024-02-18,8.6
755,Wholesale,Email,17.66,Metro,2024-10-24,7.1
756,Retail,Organic,5.28,Metro,2025-04-02,6.1
757,Retail,Paid Social,23.66,Metro,2024-06-07,7.1
758,Wholesale,Referral,9.87,Metro,2025-03-13,6.9
759,Retail,Organic,5.03,Metro,2024-10-25,5.3
760,Wholesale,Paid Social,45.93,Metro,2024-05-07,6.7
761,Retail,Email,20.31,Suburban,2024-02-28,6.1
762,Retail,Organic,11.25,Metro,2025-03-27,8.0
763,Wholesale,Organic,7.49,Metro,2024-01-03,6.6
764,Retail,Organic,13.64,Suburban,2024-08-11,8.4
765,Retail,Referral,16.17,Metro,2024-01-08,8.0
766,Retail,Organic,7.46,Suburban,2025-02-14,4.5
767,Retail,Organic,7.8,Rural,2025-06-26,8.1
768,Retail,Organic,12.37,Remote,2024-06-11,7.3
769,Retail,Organic,8.42,Suburban,2024-06-19,9.3
770,Corporate,Paid Social,64.4,Metro,2024-11-04,6.6
771,Retail,Organic,1.38,Metro,2024-10-16,8.5
772,Retail,Paid Social,45.8,Remote,2024-07-10,5.2
773,Retail,Paid Social,81.73,Suburban,2024-07-26,5.2
774,Retail,Referral,3.25,Rural,2024-04-22,7.8
775,Retail,Organic,13.37,Suburban,2024-05-07,7.2
776,Retail,Referral,29.0,Metro,2024-11-18,9.4
777,Retail,Paid Social,48.54,Suburban,2025-02-10,5.9
778,Retail,Organic,4.67,Rural,2025-02-13,6.1
779,Retail,Email,33.17,Rural,2024-10-13,6.2
780,Retail,Referral,38.11,Metro,2025-02-23,9.0
781,Retail,Organic,7.52,Suburban,2024-11-09,7.4
782,Wholesale,Referral,25.35,Metro,2024-07-01,7.5
783,Wholesale,Paid Social,50.37,Remote,2024-07-06,7.4
784,Retail,Paid Social,64.43,Metro,2024-10-24,5.0
785,Wholesale,Referral,17.26,Rural,2024-06-09,5.1
786,Corporate,Paid Social,60.59,Metro,2025-02-02,5.1
787,Retail,Email,32.48,Suburban,2024-04-12,7.5
788,Corporate,Paid Social,60.28,Suburban,2024-01-25,5.8
789,Retail,Email,9.62,Metro,2024-09-25,5.3
790,Corporate,Paid Social,37.41,Rural,2024-02-27,7.3
791,Retail,Organic,8.51,Rural,2024-04-20,7.8
792,Retail,Paid Social,48.3,Rural,2024-07-23,6.6
793,Retail,Paid Social,66.44,Metro,2024-01-22,6.6
794,Wholesale,Organic,1.52,Rural,2024-05-01,6.0
795,Retail,Organic,10.76,Suburban,2024-10-12,8.0
796,Retail,Paid Social,42.92,Suburban,2024-07-15,7.2
797,Retail,Organic,8.19,Suburban,2025-05-13,9.0
798,Retail,Organic,6.65,Suburban,2024-02-24,8.5
799,Corporate,Email,31.75,Metro,2025-01-28,7.8
800,Corporate,Email,19.37,Metro,2024-11-16,5.1
801,Retail,Email,33.56,Metro,2024-12-03,7.2
802,Retail,Paid Social,72.09,Metro,2025-01-11,5.0
803,Retail,Referral,38.25,Metro,2024-01-06,9.3
804,Retail,Paid Social,58.24,Metro,2025-03-14,7.5
805,Corporate,Organic,9.38,Rural,2024-06-07,6.5
806,Corporate,Organic,12.87,Suburban,2024-12-03,7.5
807,Retail,Email,25.24,Metro,2024-06-05,7.5
808,Retail,Organic,10.12,Rural,2024-08-14,8.7
809,Retail,Paid Social,56.1,Remote,2025-01-04,4.1
810,Retail,Referral,22.41,Rural,2025-05-01,5.1
811,Retail,Organic,12.55,Rural,2025-04-08,7.6
812,Corporate,Organic,13.38,Remote,2025-02-19,4.6
813,Retail,Referral,18.07,Suburban,2024-10-18,8.0
814,Wholesale,Paid Social,48.61,Remote,2024-10-11,6.8
815,Retail,Organic,4.38,Remote,2025-06-19,9.1
816,Retail,Referral,32.3,Metro,2024-04-06,7.1
817,Retail,Referral,14.71,Rural,2025-06-21,8.0
818,Retail,Paid Social,76.72,Rural,2024-12-01,6.9
819,Retail,Paid Social,71.82,Rural,2024-12-04,4.7
820,Retail,Organic,5.82,Rural,2024-11-26,8.7
821,Corporate,Organic,14.26,Metro,2025-03-14,7.9
822,Retail,Paid Social,35.68,Metro,2025-01-16,5.4
823,Retail,Organic,14.64,Suburban,2024-02-12,7.8
824,Corporate,Email,20.55,Rural,2025-03-19,7.0
825,Retail,Email,1.41,Rural,2025-02-21,8.1
826,Retail,Organic,14.37,Rural,2025-05-22,7.2
827,Retail,Paid Social,79.5,Rural,2025-05-07,6.4
828,Retail,Organic,6.29,Remote,2025-06-18,6.9
829,Corporate,Referral,14.35,Metro,2024-01-22,6.7
830,Wholesale,Organic,1.72,Remote,2024-12-12,7.8
831,Retail,Paid Social,105.48,Metro,2025-05-11,5.0
832,Retail,Paid Social,45.38,Suburban,2025-06-18,7.1
833,Corporate,Paid Social,39.26,Metro,2024-10-17,6.8
834,Corporate,Email,20.14,Suburban,2025-05-08,6.3
835,Retail,Email,4.9,Metro,2025-04-27,7.5
836,Corporate,Paid Social,44.33,Metro,2024-01-16,5.2
837,Retail,Email,25.96,Suburban,2025-04-16,5.3
838,Retail,Referral,28.64,Rural,2024-12-06,7.1
839,Retail,Paid Social,55.05,Metro,2024-11-19,6.0
840,Retail,Paid Social,62.33,Suburban,2024-04-26,6.7
841,Corporate,Organic,6.23,Metro,2025-05-21,7.8
842,Retail,Email,17.5,Metro,2024-06-15,8.3
843,Retail,Paid Social,48.29,Metro,2024-08-18,4.9
844,Retail,Paid Social,51.56,Suburban,2024-06-07,5.6
845,Retail,Organic,5.56,Rural,2025-06-02,9.6
846,Retail,Referral,16.74,Suburban,2024-09-18,5.5
847,Retail,Paid Social,80.79,Rural,2024-03-06,5.6
848,Retail,Email,24.16,Suburban,2024-01-03,5.9
849,Retail,Organic,4.27,Rural,2025-06-22,7.4
850,Corporate,Referral,12.06,Remote,2024-05-13,7.3
851,Retail,Organic,7.37,Metro,2025-02-24,8.3
852,Corporate,Organic,16.62,Metro,2024-01-25,7.9
853,Corporate,Referral,13.72,Metro,2025-05-04,6.2
854,Retail,Referral,22.39,Suburban,2024-12-22,7.1
855,Retail,Organic,8.35,Suburban,2024-05-10,7.6
856,Wholesale,Paid Social,60.04,Metro,2025-05-20,7.0
857,Retail,Email,14.33,Rural,2024-06-02,10.0
858,Retail,Referral,35.55,Remote,2025-06-14,8.6
859,Retail,Paid Social,70.18,Metro,2024-11-18,4.9
860,Retail,Paid Social,77.22,Metro,2024-09-13,6.0
861,Retail,Email,22.72,Metro,2024-02-16,7.4
862,Corporate,Email,25.15,Metro,2024-05-01,6.6
863,Retail,Email,30.68,Rural,2024-02-01,7.8
864,Corporate,Paid Social,85.96,Suburban,2025-04-17,3.4
865,Retail,Organic,17.3,Metro,2024-02-12,8.3
866,Retail,Referral,36.17,Suburban,2024-03-17,7.2
867,Retail,Referral,17.31,Metro,2024-03-11,7.7
868,Retail,Email,24.78,Metro,2025-06-01,9.0
869,Retail,Organic,10.84,Metro,2025-06-20,6.1
870,Retail,Organic,15.68,Suburban,2025-01-04,7.9
871,Retail,Email,10.26,Suburban,2024-02-22,8.2
872,Retail,Organic,10.23,Rural,2024-10-01,7.8
873,Corporate,Referral,17.19,Metro,2025-06-27,5.9
874,Retail,Paid Social,71.23,Rural,2024-02-08,7.7
875,Retail,Email,16.28,Metro,2025-03-25,6.9
876,Retail,Referral,28.79,Metro,2024-01-01,7.2
877,Retail,Paid Social,36.61,Rural,2025-03-13,5.7
878,Corporate,Paid Social,76.28,Suburban,2024-10-12,5.6
879,Retail,Paid Social,65.71,Metro,2025-04-05,4.7
880,Retail,Paid Social,64.74,Suburban,2024-08-14,6.3
881,Retail,Paid Social,97.1,Rural,2025-03-07,5.4
882,Retail,Paid Social,55.12,Remote,2025-04-13,6.9
883,Retail,Referral,27.42,Suburban,2024-06-11,8.4
884,Retail,Paid Social,63.8,Metro,2024-12-06,8.1
885,Corporate,Organic,8.79,Suburban,2024-09-23,7.3
886,Corporate,Paid Social,101.99,Metro,2024-08-15,5.1
887,Retail,Paid Social,63.15,Metro,2025-03-24,4.3
888,Corporate,Organic,5.73,Suburban,2024-05-23,10.0
889,Retail,Organic,15.48,Rural,2024-03-08,8.4
890,Wholesale,Email,15.54,Metro,2024-09-09,6.4
891,Retail,Paid Social,33.11,Rural,2025-03-27,8.1
892,Retail,Referral,16.59,Suburban,2024-03-09,9.4
893,Retail,Organic,3.01,Rural,2024-07-03,6.0
894,Retail,Organic,0.8,Metro,2025-01-16,6.7
895,Corporate,Email,15.1,Metro,2024-09-28,7.0
896,Retail,Referral,23.3,Metro,2024-11-07,6.5
897,Retail,Organic,12.72,Metro,2024-10-18,7.5
898,Retail,Organic,10.52,Metro,2025-03-10,8.5
899,Corporate,Organic,10.34,Metro,2025-04-11,6.0
900,Corporate,Paid Social,45.92,Metro,2024-09-13,6.5
901,Retail,Paid Social,77.93,Metro,2024-08-05,7.5
902,Retail,Organic,13.56,Remote,2024-06-11,8.1
903,Retail,Organic,9.58,Rural,2024-08-08,7.5
904,Corporate,Paid Social,69.61,Metro,2025-04-23,5.3
905,Corporate,Referral,11.35,Remote,2024-10-07,8.8
906,Retail,Email,26.44,Metro,2025-01-24,5.8
907,Corporate,Paid Social,94.05,Metro,2024-08-01,6.4
908,Retail,Organic,9.29,Rural,2025-01-12,7.6
909,Corporate,Organic,5.62,Suburban,2025-01-08,9.0
910,Retail,Organic,7.35,Metro,2024-10-13,6.9
911,Retail,Email,14.64,Metro,2025-05-22,6.6
912,Retail,Referral,20.4,Suburban,2025-04-27,6.3
913,Retail,Referral,30.48,Suburban,2024-03-21,8.3
914,Wholesale,Referral,26.79,Metro,2024-05-15,7.3
915,Retail,Referral,34.04,Suburban,2025-06-15,6.8
916,Corporate,Referral,27.71,Metro,2024-08-28,6.9
917,Corporate,Organic,4.54,Suburban,2024-06-28,8.2
918,Retail,Organic,6.0,Metro,2025-03-22,6.3
919,Wholesale,Paid Social,51.87,Rural,2024-11-05,4.9
920,Retail,Paid Social,58.64,Rural,2024-03-08,7.2
921,Retail,Organic,15.18,Metro,2024-02-08,7.4
922,Retail,Referral,43.55,Rural,2025-03-07,8.9
923,Retail,Paid Social,77.06,Metro,2025-02-28,5.7
924,Corporate,Paid Social,64.14,Metro,2024-07-05,6.1
